,,,Charles ,Spence,AUS,
,,,Charles,Crosby,RSA,
,,,Charles,De Kergariou,FRA,C N HAUTE SEINE
,,,Charles,Dwyer,GBR,
,,,Charles,Spence,AUS,
,,,Charlie ,Longbottom,AUS,
,,,Chartier ,Thomas,FRA,
,,,Chloe,Lafortune,FRA,C V SEINE-PORT
,,,Chris ,Pearson,AUS,
,,,Chris,Behm,USA,
,,,Chris,Carter,AUS,
,,,Chris,Drury,USA,
,,,Chris,Gillies,CAN,
,,,Chris,Gorton,USA,
,,,Chris,Hanke,USA,
,,,Chris,Hewkin,GBR,
,,,Chris,Lewis,GBR,
,,,Chris,Pearson,GBR,
,,,Christain,Pittack,USA,
,,,Christer,Bath,SWE,
,,,Christian ,Madsen,SWE,
,,,Christian,Dechamplain,CAN,
,,,Christian,Doerr,GER,
,,,Christian,Dörr,GER,
,,,Christian,Labenz,GER,
,,,Christian,Labenz,GER,SVWu
,,,Christian,Lindemann,GER,ETuF
,,,Christian,Marteno,FRA,
,,,Christian,Pittack,USA,
,,,Christian,Schönbach,GER,HSC
,,,Christoph ,Fuchs,GER,STSC
,,,Christoph ,Klein,GER,SKBUe
,,,Christophe,Bochu,FRA,
,,,Christopher,Blackman,AUS,
,,,Christopher,Brady,USA,
,,,Christopher,Pearson,AUS,
,,,Chris,White,AUS,
,,,Chris,Whyte,AUS,
,,,Chr,Lehouckx,BEL,
,,,C,Kitchin,RSA,
,,,Claes ,Boman,SWE,
,,,Claes,Thurell,SWE,
,,,Claire,Carvallo,FRA,
,,,,Clasie,USA,
,,,Claude,Gachet,FRA,
,,,Claudia,Conrads,GER,
,,,Claudius,Zeiler,GER,SGR
,,,Clayton,James,USA,
,,,-,Colclough,GBR,
,,,Colin ,Orsini,USA,
,,,Colin,Rawlings,GBR,
,,,Colin,Spence,NZL,
,,,-,Collins,RSA,
,,,Conall,Hansford,AUS,
,,,-,Cook,GBR,
,,,-,Cooper,GBR,
,,,-,Corbellini,ITA,
,,,,Cortel,FRA,
,,,-,Cox,USA,
,,,Craig ,Thompson,USA,
,,,,Cram,GBR,
,,,Crazy John,Mclean,AUS,
,,,Cris,Hewkin,GBR,
,,,-,Crispin,GBR,
,,,Criss,Luright,GBR,
,,,,Cross,CAN,
,,,C,Spence,DEN,
,,,,Cumberbatch,GBR,
,,,Cyril ,Golenko,FRA,C V A N NANTES
,,,Cyril,Thibaud,FRA,G S LA ROCHELLE
D 4543,,,J.,Christensen,DEN,
D 8020,,,-,Molleby,DEN,
D 8030,,,-,Petersen,DEN,
D 8031,,,-,Christensen,DEN,
D 8094,,,Lars,Bojvad,DEN,
D 8108,,,-,Nielsen,DEN,
,,,D. ,Nottet,FRA,
,,,-,Dabson,GBR,
,,,Dale ,Mitchell,AUS,
,,,Damien,Trouillet,FRA,
,,,Damon ,Smith,GBR,
,,,Dan ,Cowan,AUS,
,,,Dan ,Merino,USA,
,,,Dan,Ginther,USA,
,,,Daniel ,Wehden,GER,
,,,Daniel ,Wehden,GER,DJC
,,,Daniel,Hart,GBR,
,,,Danielle,Makin,AUS,
,,,Daniel,Wagner,FRA,
,,,Dan,Merino,USA,
,,,Dan,Ownen,,
,,,Dan,Parsons,GBR,
,,,Dan,Spratling,GBR,
,,,Darren,Cooney,AUS,
,,,Darren,Gilbert,AUS,
,,,Daryl,Bentley,AUS,
,,,Daryl,Roos,AUS,
,,,Dave ,Vickland,USA,
,,,Dave,Atwell,AUS,
,,,Dave,Christie,AUS,
,,,Dave,Clayton,AUS,
,,,Dave,Delaine,AUS,
,,,Dave,Dyson,USA,
,,,Dave,Hughes,GBR,
,,,David ,Barnes,GBR,
,,,David ,Christie,AUS,
,,,David ,Horsfall,ZIM,
,,,David ,Miller,GBR,
,,,David ,Page ,AUS,
,,,David ,Rasmussen,USA,
,,,David ,Thorpe,GBR,
,,,David ,Williams,GBR,
,,,David,Adams,CAN,
,,,David,Alexander,AUS,
,,,David,Avital,ITA,
,,,David,Barnes,GBR,
,,,David,Barnes,GBR,P S
,,,David,Brown,CAN,
,,,David,Byron,USA,
,,,David,Castles,AUS,
,,,David,Christie,AUS,
,,,David,De Monteil,FRA,
,,,David,Gibson,AUS,
,,,David,Horsfall,AUS,
,,,David,Johnson,AUS,
,,,David,Mole,AUS,
,,,David,Ottaway,AUS,
,,,David,Parker,USA,
,,,David,Porter,AUS,
,,,David,Spragg,GBR,
,,,,Davies,GBR,
,,,D,Colebatch,AUS,
D,,DENJC1,Jens,Christensen,DEN,
,,,Dean,Williams,AUS,
,,,,Dekat,CAN,
,,,-,Delaney,AUS,
DEN 6208,,DENJB10,Jørgen ,Bojsen Möller,DEN,
DEN 7934 ,,,Rasmus,Fredsted,DEN,
DEN 8082 ,,,-,Christensen,DEN,
DEN 8082 ,,,Soren,Andreason,DEN,
DEN 8333,,,Mikkel,Christiansen,DEN,AS
DEN 8364 ,,,Bent,Lundsager,DEN,
DEN 8364,,,Lars,Laursen,DEN,VALL
DEN 8389,,,Rasmus ,Damsgaard,DEN,
DEN 8440,1971,,Mikkel,Christiansen,DEN,Aalborg Sejlklub
DEN 8440,,,Mikkel,Christiansen,DEN,AALBORG SEJLKLUB
DEN 8440,,,Per,Larsen,DEN,
DEN 8440,,,Per,Larsen,DEN,FAS
DEN 8472,1997,,Rasmus,Andersen,DEN,
DEN 8476 ,,,Per,Larsen,DEN,
DEN 8476,,DENJS1,Jan ,Saugmann,DEN,
DEN 8498,,,J,Schoenherr,DEN,
DEN 8551 ,,,Jacob,Ernst,DEN,
DEN 8551,,,Jacob,Ernst,DEN,
DEN 8561,,,Peter ,Möller,DEN,NSKD
DEN 8566,,DENJB10,Jørgen ,Bojsen Möller,DEN,
DEN 8579,,DENTB3,Tom,Bøjland,DEN,
DEN 8581 ,,DENBS1,Birgitte ,Søgaard,DEN,
DEN 8581 ,,,Jon,Anderson,DEN,
DEN 8581,,DENBS1,Birgitte ,Søgaard,DEN,
DEN 8581,,,Jon,Andersen,DEN,Reers
DEN 8620 ,,DENJS1,Jan ,Saugmann,DEN,
DEN 8620,,DENJS1,Jan ,Saugmann,DEN,
DEN 8620,,DENJS1,Jan ,Saugmann,DEN,FARM
DEN 8622 ,,DENTB3,Tom,Bøjland,DEN,
DEN 8622,,DENTB3,Tom,Bøjland,DEN,
DEN 8656 ,,,Jan,Muller,DEN,
DEN 8656,,,Jörgen,Riber,DEN,SLET - SLETTENS BÅDEKLUB
DEN 8675,,,Rasmus,Fredsted,DEN,
DEN 8728 ,,,Joergen ,Schoenherr,DEN,
DEN 8807,DEN 89,DENTB3,Tom,Bøjland,DEN,
DEN 8807,,DENTB3,Tom,Bøjland,DEN,FAS
DEN 8826,,DENTB3,Tom,Bøjland,DEN,
DEN 8828 ,,,Jon,Andersen,DEN,
DEN 8828,1997,,Fabiola,Wonterghem,DEN,
DEN 8828,,,Michael,Wonterghem,DEN,SOROSEJIFORENING
DEN 8958,,DENNH5,Nikolaj,Hoffmann Buhl,DEN,HELLERUP
DEN 8962,,DENJB10,Jørgen ,Bojsen Möller,DEN,
DEN 8964,,DENJS1,Jan ,Saugmann,DEN,
DEN 8964,,DENJS1,Jan,Saugmann,DEN,HELLERUP
DEN 9055,1997 F,,Fabiola,Wonterghem,DEN,
DEN 9062,,DENJB10,Jørgen ,Bojsen Möller,DEN,
DEN 9062,,DENJB10,Jørgen,Bojsen Möller,DEN,HELLERUP
DEN 9079,55,,Jesper,Bülow,DEN,
DEN 9109,1946,,Hans,Genefke,DEN,HS
DEN 9118,1967,DENJS1,Jan,Saugmann,DEN,
DEN 9121,1954,DENJB10,Jørgen,Bojsen-Møller,DEN,
DEN 9128,1992,DENNH5,Nikolaj,Hoffmann Buhl,DEN,
DEN 9187,1967 M,DENJS1,Jan,Saugmann,DEN,
,,DENAK10,Anders ,Kæmpe,DEN,
,,DENCB1,Carsten ,Barlebo,DEN,
,,DENJB10,Jørgen ,Bojsen Möller,DEN,
,,DENJM10,Jacob ,Bojsen Möller,DEN,
,,DENJM10,Jacob ,Bojsen Möller,DEN,HS
,,DENJM10,Jacob,Bojsen Möller,DEN,
,,DENJM10,Jacob,Bojsen-Moller,DEN,
,,DENJS4,Jørgen ,Schønherr,DEN,
,,DENJS4,Jørgen,Schønherr,DEN,
,,DENMR10,Morten ,Ramsbæk,DEN,
,,DENMR10,Morten ,Ramsbæk,DEN,FAS
,,,Dennis ,Cartwright,GBR,
,,,Dennis,Cartwright,GBR,
,,,Dennis,Hyatt,GBR,
,,,Dennis,Lapham,ZIM,
,,,Dennis,Owen,CAN,
,,,Dennis,Winstanley,AUS,
,,DENPE1,Paul,Elvstrom,DEN,
,,DENPE1,Pol ,Elvstrom,DEN,
,,DENPP4,P,Poullain,DEN,
,,,-,Detappe,FRA,
,,,Devlin,Lovshin,CAN,
,,,D,Fitzgibbon,AUS,
,,,D,Fuller,AUS,
D,,,Hans,Westh,DEN,
,,,Dick,Deaver,USA,
,,,Dick,Hamilton,USA,
,,,Didi,Peiffert,FRA,
,,,Dietmar,Holm,RSA,P SC
,,,Dion,Barrett,IRL,
,,,Dirk ,Ipach,GER,HSC
,,,Dirk ,Jahnke,GER,WSC 1925
,,,Dirk ,Rother,RSA,
,,,Dirk,Barteldt,GER,
,,,Dirk,Ipach,GER,
,,,Ditmar,Herrmann,RSA,
,,,Ditmar,Holm,RSA,
,,,,Dobbelstein,BEL,
,,,-,Doerenbeche,FRA,
,,,-,Doerenbecher,FRA,
,,,Domi,Keraudrenv ,FRA,
,,,Dominik,Hafner,GER,DTYC
,,,Dominique,Rouanne,FRA,
,,,Donald ,Aitkin,GBR,
,,,Donald ,Sloan,GBR,
,,,Donald,Aitken,GBR,
,,,-,Dorenbecher,FRA,
,,,-,Dorr,GER,
,,,Doug ,Mckeige,USA,
,,,Dougal ,Cram,GBR,
,,,Dougal ,Cram,GBR,LR
,,,Dougal,Cram,GBR,
,,,Doug,Amthor,USA,
,,,Doug,Hagan,USA,
,,,Douglas ,Amthor,USA,
,,,Douglas ,Mckeige,USA,
,,,Douglas,Amthor,USA,
,,,Doug,Mckeige,USA,
,,,Drew,Buttner,USA,
,,,,Driscoll,GBR,
,,,Duncan,Skinner,USA,
,,,-,Dunlea,IRL,
,,,,Dunn,AUS,
,,,-,Duquesne,FRA,
,,,Dustin ,Romey,USA,
,,,Dustin,Carlsson,AUS,
,,,Dustin,Romey,USA,
,,,-,Duvoisin,SUI,
,,,E,Adriares,AUS,
,,,Eberhard ,Schockenhoff,GER,WSCKM
,,,Eckart ,Koenig,GER,
,,,Eckart ,Koenig,GER,SGJ
,,,Eckart,Koenig,GER,
,,,Edith ,Castillon,FRA,C N ANTIBES
,,,Edmond,Repsevicius,AUS,
,,,-,Edmonston - Fearn,AUS,
,,,-,Edney,AUS,
,,,E,Dyson,GBR,
,,,-,Ehrardt,FRA,
,,,-,Eichhorn,USA,
,,,-,Ellerbeck,GER,
,,,,Ellerberg,,
,,,,Elstrom,USA,
,,,Emiel,Van Hemel,BEL,
,,,Emmanuel,Boyer,FRA,C V BORDEAUX
,,,Enno ,Thaeter,GER,SVN
,,,Enno,Wilts,GER,
,,,Enno,Wilts,GER,HSC
,,,Eric ,Fontaine,FRA,
,,,Eric ,Kopka,FRA,C V ANGOULEME
,,,Erica,Giraldi,ITA,
,,,Eric,Anderson,USA,
,,,Eric,Bellstedt,GER,
,,,Eric,Cuny,FRA,
,,,Eric,Defroimont,BEL,
,,,Eric,Ironmonger,GBR,
,,,Eric,Schwab,USA,
,,,Erik ,Ørsted,DEN,
,,,Erika,Heander,SWE,
,,,Erik,Kallin,SWE,
,,,Erik,Laursen,DEN,
,,,Erik,Nigon,FRA,
,,,Erwan,Grossmann,USA,S N TRINITE S/MER
,,,Esko,Vanninen,FIN,
,,,Eti,Seguelas,FRA,
,,,Euan ,Mcnicol,USA,A YF
,,,Evan,Jennings,CAN,
,,,E,Wilson,AUS,
,,,-,Eyssartif ,FRA,
F 3596,,,Patrick,Haegeli,FRA,
F 4390,,,Bruno,Levesque,FRA,
F 4702,,,J.,Danielou,FRA,
F 4808,,,N.,Loday,FRA,
F 4809,,FRAYP5,Yves,Pajot,FRA,
F 7872,,,-,Fischer,FRA,
F 7913 ,,,-,Verley,FRA,
F 7933,,FRAPB55,Phillippe,Boite,FRA,CVM
F 8000,,,-,Pelissier,FRA,
F 8062 ,,,Michel,Rimbert,FRA,
F 8063 ,,FRAMB47,Marcel ,Buffet,FRA,
F 8076 ,,,-,Feverste ,FRA,
F 8104,,FRAMB47,Marcel ,Buffet,FRA,
F 8111 ,,,-,Vinches,FRA,
F 8111,,,-,Vinches,FRA,
F 8302,,FRAPB55,Phillippe ,Boite,FRA,
F2767,,FRAYP5,Yves ,Pajot,FRA,C.V. La Baule
F2907,,,-,-,FRA,
F2940,,FRAMB47,Marcel ,Buffet,FRA,C.V. Paris
F7831 ,,,-,Petit,FRA,
,,,Fabien ,Pascal,FRA,C N HAUTE SEINE
,,,Fabienne ,Boucau,BEL,
,,,Fabiola,Wonterghem,DEN,
,,,Fabrice ,Bouton,FRA,
,,,Fabrice,Bouton,FRA,S R ROCHELAISES
F,,,Alain,Doloy,,
,,,Falk ,Stenger,GER,SLRV
,,,Falko ,Braun,GER,SCR
F,,,Antoine,Levesque,FRA,
,,,,Farrell,,
F,,,Benard,Moret,,
F,,,Bruno,Levesque,FRA,
F,,,Dave,White,FRA,
F,,,Dominique,Savelli,FRA,
,,,-,Fedde,GER,
,,,-,Fedderse,DEN,
,,,,Felgat,GBR,
,,,Felix ,Klöpfer,GER,SCE
,,,Felix,Brockerhoff,GER,
,,,Felix,Mittermayer,SWE,SÖSS
,,,Fenton ,Parsons,IRL,
,,,Ferdinand,Holm,RSA,
,,,-,Fey,CAN,
F,,FRAMB47,Marcel ,Buffet,FRA,
F,,FRAYP5,Yves,Pajot,FRA,
F,,,Gilbert,Vinches,FRA,
,,,-,Field,USA,
FIN 7781,,,Jussi ,Hämäläinen,FIN,KuoPS
FIN 7784,,,Held,Thomas,FIN,
FIN 7824,,,Erkka,Ikonen,FIN,Vene
FIN 7833,,,Tomi,Laiho,FIN,bsf-F
FIN 7922,,,Olle ,Martonen,FIN,WSF
FIN 8053 ,,,Petri,Ebeling,FIN,
FIN 8056,,,Raimo,Raita,FIN,
FIN 8056,,,Raimo,Raita,FIN,V-71
FIN 8057 ,,,Jukka,Lindfors,FIN,
FIN 8127,1952,,Raimo,Raita,FIN,
FIN 8136,,,Xar,Tikka,FIN,
FIN 8180,,,Kira ,Maisniemi,FIN,HSK
FIN 8320,,,Sampsa,Hyysalo,FIN,HSK - HELSINGFORS SEGELKLUB
FIN 8352,1963 M,,Kari,Lehtonen,FIN,
FIN 8466,1959 M,,Hannu,Pöyry,FIN,
FIN 8466,1959,,Hannu,Poyry,FIN,
FIN 8466,,,Sampsa,Hyysalo,FIN,
FIN 8582,,,Antti,Jore,FIN,
FIN 8582,,,Arno ,Parviainen,FIN,HS
FIN 8632,,,Mikko ,Saarela,FIN,MERE
FIN 8659,1969,,Kira,Maisniemi,FIN,
FIN 8678,1975 M,,Tatu,Miettinen,FIN,
FIN 8746,,,Hannu,Merikallio,FIN,HSK - HELSINGFORS SEGELKLUB
FIN 8768 ,,,-,Nieminen,FIN,
FIN 8768,1968,,Jukka,Nieminen,FIN,SP
FIN 8768,66,,Petri,Ebeling,FIN,
FIN 8768,,,Jukka,Nieminen,FIN,SP - Finland
FIN 8873,1974,,Sampsa,Hyysalo,FIN,
FIN 8923 ,,,-,Lindgren,FIN,
FIN 8924 ,,,Raimo,Raita,FIN,
FIN 8927,1976 M,,Kaj,Lindfors,FIN,
FIN 8927,1976,,Kaj,Lindfors,FIN,ASS
FIN 9069,1977 M,,Jari,Hamström,FIN,
FIN 9069,1977,,Jari,Hamström,FIN,
FIN 9193,1995 F,,Rosemarie,Hartman,FIN,
FIN 9212,1968 M,,Thomas,Held,FIN,
,,,,Findlay,GBR,
,,,Finn,Boeger,GER,
,,,Finn,Boger,GER,
,,,Finn,Böger,GER,
,,,Finn,Jensen,,
,,,-,Fischer,SUI,
F,,,Jean-Marie ,Danielou,FRA,
F,,,Jérôme,Langlois,FRA,
,,,Flemming,Nilsson,SWE,
F,,,Leon,Brillouet,FRA,
,,,Florent ,Duplouy,FRA,AC ALSACE LORRAINE
,,,Florian ,Lautenschlager,GER,
,,,Florian,Corbel,FRA,
,,,Florian,Faucheux,FRA,C N CANET PERPIGNAN
,,,Florian,Lautenschläger,GER,DTYC
,,,-,Forgie,GBR,
,,,-,Fornaud,CAN,
,,,,Fourie,RSA,
,,,,Fowler,CAN,
,,,,Fox,GBR,
F,,,Philippe,Buck,FRA,
,,,,,FRA,
,,,-,-,FRA,
FRA 2658,1963 F,,Anne Marie,De Kergariou,FRA,
FRA 4479,,,Jean-Charles,Cadoret,FRA,N C MONTARGIS
FRA 5923,,,Pierre,Ducos,FRA,
FRA 6126 ,,,Francois,Cuny,FRA,
FRA 6313,,0975081K,Denis,Morel,FRA,C V JULLOUVILLE
FRA 6340 ,,,Bernard,Peiffert,FRA,
FRA 6448 ,,,Nicolas,Cendron,FRA,
FRA 6501,,,Jean-Marie,Luthringer ,FRA,
FRA 7147 ,,,Alain,Champeau,FRA,
FRA 7192 ,,,Philippe,Claraz,FRA,
FRA 7235,,FRAPV10,Philippe,Veron,FRA,C.N. VIRY CHATILLON
FRA 7647,,,Philippe,Chantraine,FRA,
FRA 7740 ,,,Erick,Petit,FRA,
FRA 7740,,,Charles,Dupuis,FRA,S R DIVES HOULGATE
FRA 7771 ,,0389165F,Bertrand,Loyal,FRA,
FRA 7789,,0712270Y,Francois,Molisset,FRA,C N BAIE ST VAAST
FRA 7929 ,,,Jerome,Demoment,FRA,
FRA 7932 ,,,Jacques,Raguet,FRA,
FRA 7933 ,,,-,Pascal,FRA,
FRA 7941 ,,,Veronique,Dousselin,FRA,
FRA 7999 ,,,Serge,Gubri,FRA,
FRA 8002 ,,,Dominique,Rouanne,FRA,
FRA 8007 ,,,Yann,Brotschi,FRA,
FRA 8008 ,,,Marc,Dousselin,FRA,
FRA 8031 ,,,-,Veroul,FRA,
FRA 8032,,,Riwanon,Le Roy,FRA,ASN QUIBERON
FRA 8062 ,,,Guillaume,Brossillon,BEL,
FRA 8063 ,,,Dominic,Gaultier,FRA,
FRA 8063 ,,FRAMB47,Marcel ,Buffet,FRA,
FRA 8090 ,,,Loic,Bleuez,FRA,
FRA 8139,,0461360J,Frederic,Le Delaizir,FRA,C N CASTELNAUDARY
FRA 8139,,,Stephane,Cerbelle,FRA,
FRA 8140,,,Philippe,Bradfer,FRA,C Y V PARELOUP
FRA 8157 ,,,Bernard,Dugrip,FRA,
FRA 8184 ,,,Damien,Zucconi ,FRA,
FRA 8188 ,,,Pierre,Soulier,FRA,
FRA 8270 ,,,Claude,Gachet,FRA,
FRA 8294 ,,,-,Lucienne,FRA,
FRA 8301 ,,,Bernard,Blondy,FRA,
FRA 8301,,,Benoit,Blaison,FRA,A S GERARDMER
FRA 8302 ,,,Claude,Got,FRA,
FRA 8321 ,,,-,Ces,FRA,
FRA 8321 ,,,Michel,Rimbert,FRA,
FRA 8321 ,,,-,Nevo,FRA,
FRA 8326,,,David,De Monteil,FRA,S R ROCHELAISES
FRA 8342,,,Bertrand,Chazelle,FRA,C N TOUQUET
FRA 8348 ,,,Jacques,Bochu,FRA,
FRA 8348,,,Jacques,Bochu,FRA,
FRA 8352 ,,,Philippe,Noclain,FRA,
FRA 8352,,,Philippe,Noclain,FRA,
FRA 8353 ,,,Robert,Fossard,FRA,
FRA 8359 ,,,Frederic,Dalle,FRA,
FRA 8362 ,,,Alain,Boite,FRA,
FRA 8362,,,Olivier,Magret,FRA,Y C LONDAIS
FRA 8366,,,Philippe,Millet,FRA,
FRA 8369 ,,,-,Muh,FRA,
FRA 8369,,,Alain,De Pommery,FRA,S N LE BONO
FRA 8382 ,,,Patrice,Hue,FRA,
FRA 8382 ,,,-,Petit,FRA,
FRA 8400 ,,,Marc,Jouany,FRA,
FRA 8400 ,,,-,Nigon,FRA,
FRA 8400,,,Charles,Morin,FRA,CV ST AUBIN ELBEUF
FRA 8401,,,Alain,Renoux,FRA,C V ANGOULEME
FRA 8402 ,,FRAPB55,Phillippe ,Boite,FRA,
FRA 8402 ,,,Loic,Bleuez,FRA,
FRA 8427 ,,,Nicolas,Des Jamonieres,FRA,
FRA 8429,,,Jean Charles,Zimmowitch,FRA,V G A ST MAUR VOILE
FRA 8431 ,,,Herve,Druart-Pariat,FRA,
FRA 8431,1979,,Riwanon,Le Roy ,FRA,
FRA 8436,,FRAGC39,Gilles ,Carvallo,FRA,
FRA 8436,,,Samuel,Carvallo,FRA,
FRA 8449 ,,,Philippe,Lucienne,FRA,
FRA 8449,,,Philippe,Lucienne,FRA,SRC
FRA 8455 ,,FRAMB47,Marcel ,Buffet,FRA,
FRA 8455,,FRAMB47,Marcel ,Buffet,FRA,
FRA 8455,,,Laurent,Michel,FRA,C V A N NANTES
FRA 8456 ,,,Jean-Pierre,Di Pede,FRA,
FRA 8459,,,Jerome,Terrasson,FRA,
FRA 8462 ,,,Laurent,Lasnier,FRA,
FRA 8484 ,,,Philippe,Blanchard,FRA,
FRA 8491 ,,,Frederic,Veroul,FRA,
FRA 8491,,1222455R,Marion,Michel,FRA,C V A N NANTES
FRA 8509 ,,,Patrice,Michel,FRA,
FRA 8509,,,Bastian,Le Morvan,FRA,ASPTT TROYES
FRA 8515,,,Nicolas,Croce,FRA,C N CANET PERPIGNAN
FRA 8521 ,,,Jean-Philippe,Chartier,FRA,
FRA 8541 ,,,-,Dorenbecher,FRA,
FRA 8541 ,,,Francis,Doerenbecher,FRA,
FRA 8541,,1046803V,Jean,Baron,FRA,U N P CAP BRETON
FRA 8542,,,,Leroy,FRA,
FRA 8542,,,Philippe,Leroy,FRA,S N O NANTES
FRA 8545 ,,,Alain,Preel,FRA,
FRA 8564,,,Laurent,Hay,FRA,
FRA 8564,,,Sylvain,Ratouis,FRA,B N DE SCIEZ
FRA 8565 ,,,Benoit,Valleteau De Mouilla,FRA,
FRA 8566,,,Olivier,Thiberge,FRA,C .V. de PARIS
FRA 8567,,,Pierre-Jerome,Coulmin,FRA,WIND 14
FRA 8603,,,Jean-Philippe,Chartier,FRA,
FRA 8623,,,Eric,Brun,FRA,
FRA 8640,,,Simon,Chartier,FRA,S N DE ST TROPEZ
FRA 8676,,1251843D,Valentin,Dechauffour,FRA,
FRA 8676,,1251843D,Valentin,Dechauffour,FRA,S N O NANTES
FRA 8676,1995 M,1251843D,Valentin,Dechauffour,FRA,
FRA 8676,1995,1251843D,Valentin,Dechauffour,FRA,
FRA 8677 ,,,Michel,Christ,FRA,
FRA 8677,1990,,Nicolas,Michel,FRA,
FRA 8677,,,Nicolas,Michel,FRA,C V A N NANTES
FRA 8677,,,Serge,Gubri,FRA,
FRA 8683 ,,,Gerard,Tilly,FRA,
FRA 8683,,AUSCJ14,Carter,Jackson,AUS,MANLY YACHT CLUB
FRA 8683,,,Gerard,Tilly,FRA,
FRA 8684 ,,0730716N,Jean Pierre,Gallo,FRA,
FRA 8687 ,,,Francois,Fischer,FRA,
FRA 8687,,FRAHJ3,Jean Philippe,Hermieu,FRA,U S TROPEZIENNE
FRA 8688 ,,,Robert,Lehmann,FRA,
FRA 8693 ,,,Muriel,Jeanne,FRA,
FRA 8695 ,,,Jean-Guy,Puissant,FRA,
FRA 8695,,,Jean-Guy,Puissant,FRA,
FRA 8695,,,Jean-Guy,Puissant,FRA,CV LAC 3 PROVINCES
FRA 8695,,,Jean-Guy,Puissant,FRA,CVLTP
FRA 8699,,0142207H,Jean Philippe,Ducros,FRA,C.V.M.L
FRA 8701,,,Cedric,Huchet,FRA,S N O NANTES
FRA 8702 ,,FRAPB55,Phillippe ,Boite,FRA,
FRA 8702,,FRAPB55,Phillippe ,Boite,FRA,
FRA 8704,FRA 60,,Thibault,Di Pede,FRA,
FRA 8704,,,Lawrence,Banahan,FRA,C N. Saint - Raphaël
FRA 8705,,,Luc,Vocanson,FRA,C.V.M.L
FRA 8709,,,Alain,Boite ,FRA,
FRA 8711,1965 M,,Francois,Caminade,FRA,
FRA 8711,,FRAJM31,Jerome,Maupay,FRA,Y C Grenoble Chara
FRA 8716 ,,FRASC27,Christian,Silvestre,FRA,
FRA 8716,,,Aline,Martin,FRA,C V SEINE-PORT
FRA 8717 ,,,Jacob Antoine,Lortat ,FRA,
FRA 8717,,,Eric,Vassor,FRA,USAM VOILE
FRA 8729,,,Franck,Juin,FRA,LS VIGNEUX
FRA 8733,,,Luc,Gellusseau,FRA,CNPA ILE DE RE
FRA 8748 ,,,-,Agrapart,FRA,
FRA 8748 ,,FRAGC39,Gilles ,Carvallo,FRA,
FRA 8748,,0008498C,Samuel,Carvallo,FRA,C N HAUTE SEINE
FRA 8748,FRA 26,,Jerome,Terrasson,FRA,
FRA 8752,,,,Frédéric,FRA,
FRA 8752,,,Frederic,Monnier,FRA,S A LYONNAIS
FRA 8773,,,Philippe,Markt,FRA,Y C BEAULIEU
FRA 8802,,,Pascal,Viaud,FRA,S R ROCHELAISES
FRA 8820,1972,,Thibault,Di Pede ,FRA,
FRA 8844 ,,0531132N,Xavier,Broise,FRA,
FRA 8844,,,Dominique,Picou,FRA,S R ROCHELAISES
FRA 8847 ,,,Michel,Boiry,FRA,
FRA 8847,,,,Le Morvan,FRA,
FRA 8847,,,Muriel,Jeanne,FRA,C N HAUTE SEINE
FRA 8869,,,Philippe,Brillaud,FRA,S N TRINITE S/MER
FRA 8870,,FRASC27,Christian,Silvestre,FRA,Y C ILE DE FRANCE
FRA 8880,,,Emmanuel,Mouclier,FRA,C.V.M.L
FRA 8885,,,Jean Baptiste,Dupont,FRA,C .V. de PARIS
FRA 8895 ,,,Mathieu,Devaux,FRA,
FRA 8895,,,Paul,Bendiyan,FRA,AC ALSACE LORRAINE
FRA 8896,,,Christian,Martenot,FRA,C V SEINE-PORT
FRA 8898,1951,,Patrick,Nicolas,FRA,Saint Nazaire
FRA 8900 ,,,Serge,Gubri,FRA,
FRA 8900,,0603732N,Serge,Gubri ,FRA,C V SEINE-PORT
FRA 8902,,,Gerard,Tilly,FRA,A.S.N. PERROS
FRA 8902,,,Jean Charles,Zimmowitch,FRA,
FRA 8904,,,Nicolas,Martin,FRA,C V SEINE-PORT
FRA 8909,,,Francis,Doerenbecher,FRA,C N DE SCIEZ
FRA 8948,,,Nicolas,Guillou,FRA,S N P H
FRA 8949 ,,,Florian ,Faucheux,FRA,
FRA 8949,,,Philippe,Duquesne,FRA,S N O NANTES
FRA 8950 ,,FRADH5,Herve,De Kergariou,FRA,
FRA 8950,,0916543H,Eric,Quemard,FRA,
FRA 8950,,0916543H,Eric,Quemard,FRA,C .V. de PARIS
FRA 8950,1958,0916543H,Eric,Quémard,FRA,
FRA 8954,,,,Agrapart,FRA,
FRA 8961,,,Marc,Vibert,FRA,C.V.M.L
FRA 8971,,,Thierry,Daguzan,FRA,S R ROCHELAISES
FRA 8980,,,Michel,Boiry,FRA,C .V. de PARIS
FRA 9010,,,Baptiste,Lafortune,FRA,C V SEINE-PORT
FRA 9012,,FRAAD39,Arnaud,Dini,FRA,YC POINTE ROUGE
FRA 9014,,,Louis,Gibert,FRA,C N ANTIBES
FRA 9019,,FRAVB11,Veronique,Brenet,FRA,AC ALSACE LORRAINE
FRA 9024,1942,,Kleber,Valery,FRA,
FRA 9024,,,Claude,Gachet,FRA,Y C Grenoble Chara
FRA 9024,,,Kleber,Valery,FRA,
FRA 9031,1957,,Philippe,Lucienne,FRA,
FRA 9031,,,,Philippe,FRA,
FRA 9031,,,Philippe,Lucienne,FRA,C N C ST OUEN
FRA 9033,,,Patrice,Hue,FRA,S N O NANTES
